-64,43
47,-32
30,-56
82,-46
-26,23
-96,67
2,26
-93,17
-2,-51
31,42
28,11
115,-13
-66,45
4,-63
10,119
21,130
-33,3
-101,8
-75,3
-21,-4
-27,21
105,-19
-50,0
94,-92
144,-107
-79,103
23,-78
-58,-20
24,15
33,58
38,119
132,-129
-11,35
41,44
-45,2
55,-39
97,1
-73,-17
-37,-43
-26,86
-101,51
45,53
-102,-15
-30,6
-10,-72
143,-128
94,-28
136,-120
-64,-6
-13,-18
47,81
-32,-4
34,-41
29,-30
-113,80
-2,129
21,134
-113,15
-92,-25
105,-65
-112,-18
-25,15
60,86
-69,-43
14,64
-109,21
-108,-6
-97,81
82,77
-95,111
-114,-17
-130,23
-63,120
6,-51
-39,26
12,120
-13,-51
86,-70
-13,-24
133,-133
-62,75
79,-95
-52,57
-15,8
-18,93
14,-63
-113,33
-15,-53
-40,44
-92,90
-101,62
-4,35
-3,74
-100,-42
36,102
-46,-9
-81,8
-74,108
20,140
38,-35
47,55
120,-120
-69,76
132,-143
147,-112
29,126
-81,95
121,-128
-104,38
43,47
7,14
-53,75
23,16
-90,-20
81,-40
-20,56
-18,-64
21,113
-2,-26
9,47
-55,-28
-69,-15
-17,-25
-23,104
-26,10
-47,-4
-46,-17
-33,-12
34,-29
-82,-42
50,28
32,42
-113,118
-41,-38
-93,41
58,29
106,-46
-122,105
-43,21
-97,-21
-55,-21
44,-38
103,-31
-114,-31
58,-74
24,69
42,97
-105,90
3,130
0,64
-98,105
55,98
-115,-10
70,77
100,-110
103,-2
12,-71
58,53
-8,-60
-53,-36
102,-13
121,-98
-8,39
38,102
-80,-17
-26,-20
72,24
130,-141
-25,56
-113,42
-144,116
-114,55
-114,75
57,-99
125,-31
70,75
-84,89
36,78
102,-115
-46,99
-58,51
-115,99
-23,69
-82,16
15,82
-120,-17
66,19
-49,39
37,91
-34,93
-49,27
-97,26
35,122
18,60
123,-115
7,53
-65,100
6,-84
-81,-2
10,-38
-96,100
-62,119
-15,96
-5,1
-67,22
-2,-9
-78,-4
-128,106
-47,114
77,81
-1,-60
-120,77
70,-82
-28,26
-117,-36
56,-74
-119,99
55,-108
63,-63
-61,35
38,67
35,46
-91,21
-89,52
95,-90
-89,35
101,-113
4,65
-1,-23
-22,84
-139,117
-126,13
-108,-25
-92,-37
-6,-68
34,-75
87,-76
-45,113
40,-3
58,-89
29,84
-104,27
6,-42
-101,-31
18,-49
9,8
87,4
147,-120
69,-83
-62,123
-4,-20
17,98
-49,121
17,52
86,-47
-31,-25
-62,-20
131,-113
-49,1
21,-22
85,-76
29,-24
36,57
-116,38
115,-128
-2,-22
-76,113
-23,18
13,-78
88,-62
81,6
-4,-16
24,60
-44,127
-57,108
6,140
-17,82
-38,87
40,-51
131,-87
125,-116
118,-120
-99,60
-49,-26
60,26
18,67
76,-115
51,-62
-119,-32
22,72
82,-50
66,-118
6,89
19,-43
113,-36
-117,-30
36,60
29,-18
-35,88
-40,115
-80,-45
73,-57
-33,100
30,-13
18,125
1,34
-104,102
-39,-28
-94,117
95,-80
73,-85
15,-5
-6,126
-71,100
-3,-89
8,109
90,-47
-136,103
-97,113
-28,-27
70,26
-52,112
-142,112
-78,37
98,-21
-86,6
66,75
1,-9
35,-65
114,-150
98,-111
12,-53
-74,76
-18,-30
-110,-32
56,29
-6,100
109,-6
-33,76
37,100
-50,-2
-15,10
143,-106
77,-41
-125,8
32,-63
-73,39
-78,16
-9,76
37,-59
39,-45
8,75
-64,102
73,-107
-121,11
-120,106
-122,84
-133,112
17,-42
-73,56
1,-91
-6,55
110,-10
102,-37
122,-107
-38,45
-7,110
93,-67
24,-69
11,101
-49,-25
-57,-36
-108,-3
-37,63
35,-42
27,-87
61,-73
22,125
6,-3
7,139
21,92
-91,0
-49,-41
16,-29
-23,-21
100,-22
-29,118
45,78
141,-133
-55,58
67,-96
-94,107
-1,86
-11,-86
37,-81
-8,40
-16,-68
62,24
-69,73
-33,-17
-112,46
-121,108
-16,110
-17,122
-62,59
103,-72
-26,6
-97,121
-63,85
44,-36
48,68
29,9
89,-103
92,-69
13,-70
40,108
-16,87
-53,-21
19,-30
-52,-23
-108,104
15,70
-118,-18
62,87
35,-1
-67,111
-3,-16
-47,125
-70,-16
18,-24
-66,-3
-49,105
-82,-19
-17,3
124,-126
58,83
-60,19
-112,-8
-71,79
131,-109
-96,82
-45,97
-76,26
-81,24
83,-116
-75,-26
55,-78
-21,-49
-128,95
-25,-59
-112,83
-42,-14
149,-110
-68,58
-55,-29
-30,-12
-68,-20
61,-55
102,-99
-69,-30
-23,23
-112,72
-10,-7
-24,132
-11,22
-13,-43
-81,116
-16,10
70,27
-88,48
21,99
26,-24
-8,-71
-60,-8
3,-13
123,-31
-97,115
-31,85
109,-84
-64,111
23,60
40,62
14,-60
74,-46
-33,-11
-11,-66
-64,62
23,61
23,47
68,-122
23,53
80,11
67,-122
-87,14
-30,-54
-41,92
-8,30
-33,-21
-59,108
-102,50
-29,-70
-73,46
46,-70
-84,64
103,-66
-1,115
5,46
34,-5
-7,-42
-102,13
108,-86
8,-51
-5,11
-1,-16
-109,97
-98,37
120,-89
95,-43
94,-45
69,25
-57,20
7,35
-10,-8
-106,-40
-69,60
-8,68
143,-127
-79,-46
34,102
64,62
-2,-17
122,-44
-13,50
-63,96
37,-9
-3,89
-79,43
-58,23
-6,-56
-37,49
-75,31
-13,-13
13,132
-50,85
59,-61
-92,-2
-4,98
-117,-37
-23,130
7,113
-116,-8
58,-53
96,-76
-79,26
-39,62
48,95
122,-124
49,40
65,-93
-122,83
16,23
-125,115
-95,60
-52,-17
26,-26
39,44
-92,-24
-42,113
80,-73
39,82
98,-67
-63,119
-41,51
-25,79
60,67
-49,40
-75,107
85,-64
-42,91
58,-64
27,119
69,20
-58,102
-75,45
-18,-34
7,107
-110,26
-67,-8
-72,10
-30,103
-30,65
88,-117
32,-54
-86,-31
-80,52
74,-79
-36,82
-28,22
17,-39
-23,6
109,-42
57,52
113,-103
-66,119
53,-104
-136,109
-54,9
-111,79
-23,101
9,124
93,-37
-37,11
-87,41
93,-107
12,105
-3,117
-117,44
4,-90
-41,102
44,43
-70,-7
-104,16
103,-30
-86,30
-56,-26
-88,74
104,-6
113,-31
-3,-61
-73,110
-23,34
-28,-20
118,-48
16,70
59,-99
-15,67
61,-99
-53,-5
36,-82
-37,-21
-70,-15
10,136
27,65
-111,-12
9,102
-27,-73
-2,-87
-59,91
-64,57
54,33
-13,3
-27,96
91,-79
41,-46
31,-77
84,-42
-71,102
-16,-60
-52,76
-45,49
-41,3
-34,92
-90,-9
-99,121
-105,77
-12,116
15,58
20,105
-39,61
-84,-5
-18,51
-16,-59
-89,75
121,-138
-8,92
79,-117
5,103
-74,-45
-44,30
3,-40
-12,-84
-105,28
-43,27
32,105
6,76
-72,91
-117,-2
38,-10
113,-131
-19,54
68,87
-108,-5
-4,127
-112,65
3,-60
72,-33
-100,19
-107,72
45,-35
-40,-24
31,73
-4,-66
92,-111
-101,11
-104,-40
-71,101
61,32
102,-24
-79,125
3,-79
59,-72
-125,29
-122,2
133,-128
-46,34
-48,19
54,-49
87,-42
84,-47
56,-33
116,-86
-33,-33
22,143
126,-97
-125,35
-115,43
-84,-35
41,-10
9,69
-73,-31
-11,30
125,-119
-96,69
-123,113
78,-76
51,-47
-107,-27
-61,112
38,-60
34,85
-59,9
-80,-8
-83,100
-57,-42
-64,-21
25,-1
42,-72
12,-17
11,-59
111,-101
22,-54
-82,15
4,-37
-70,38
120,-137
29,-82
141,-140
-89,93
-135,22
25,105
122,-118
-59,6
139,-135
-29,25
-4,45
59,-107
-105,73
-70,44
-63,98
75,79
-124,113
119,-99
-111,-1
27,58
-57,7
122,-90
-69,-39
-98,32
-127,117
-9,16
64,-50
-17,11
-9,5
23,-4
124,-144
125,-111
-6,-50
-71,-38
67,-32
-12,-76
-92,108
56,-34
-9,54
14,-12
-62,-38
-8,-27
-4,97
87,-91
-45,66
44,28
67,-101
-35,108
-45,73
-100,-43
63,58
57,94
38,-12
11,-76
-47,23
-32,-1
-128,20
29,-4
43,-63
93,-85
-92,39
-86,42
-32,6
61,89
-39,79
1,45
-58,59
16,103
150,-146
-64,21
-8,-44
-11,-20
-21,-44
-88,-41
34,-25
37,-71
22,9
2,117
64,-82
148,-113
123,-17
-81,105
-63,0
-3,87
72,-108
-117,25
-17,27
118,-29
49,-105
104,-99
4,99
-105,82
-107,-21
73,-77
2,32
-125,0
-31,44
8,63
78,-54
140,-124
-117,15
-31,42
-77,-38
-30,30
-120,22
-60,95
-4,-63
51,40
10,114
8,-74
44,-55
-32,17
-100,5
21,23
30,47
-82,-15
-22,91
23,88
43,-49
38,-77
-95,-16
-117,74
54,66
-83,117
-98,-8
25,130
95,4
-72,107
-9,-3
-19,-39
10,32
-98,-6
-129,102
-96,114
81,-59
-22,-48
-10,53
-37,-49
-55,27
-82,-3
74,-108
4,132
49,-63
-38,65
72,87
-4,43
111,-126
54,-63
50,-83
-105,124
-10,-83
124,-24
14,-49
-11,-49
70,-86
-26,-15
5,24
150,-113
-45,17
-89,3
-60,80
77,-99
130,-150
-120,78
19,-14
-34,116
135,-143
34,-61
14,-57
1,120
-93,57
71,74
-58,-33
14,-43
7,-80
-26,65
-79,-29
143,-146
133,-116
-139,107
72,-97
-27,86
115,-28
36,53
-39,50
-41,74
42,-62
122,-116
-22,-68
-120,100
79,-100
-87,-8
52,30
-84,70
78,-39
21,-66
67,31
-100,30
107,-33
99,-99
85,-95
81,15
-16,80
-56,-12
-99,82
-88,92
84,-31
-117,5
9,61
44,-78
-46,36
-15,3
-74,99
121,-15
-1,15
87,-89
-130,18
-16,-16
22,100
107,-71
68,-104
-13,-1
122,-35
90,-71
-22,-38
-100,39
9,55
87,-58
6,-76
-119,10
0,55
60,-49
-85,14
6,-39
-105,98
-33,95
-34,24
-96,-31
-71,5
135,-125
44,36
-25,0
29,-65
-30,56
-83,-30
79,79
-42,-11
-66,-5
-36,8
-19,134
37,-96
109,-148
42,-57
121,-119
-15,5
54,60
-122,119
143,-129
-64,-11
12,45
-28,7
104,-39
3,114
81,-32
-93,73
12,-60
39,-7
-14,37
67,-43
37,-11
13,131
-78,40
-10,8
-34,18
-105,30
-18,-81
112,-32
5,66
2,21
17,-50
-85,79
5,65
91,-90
-63,117
-31,-4
-101,32
35,47
-17,108
-1,-41
149,-105
-62,128
-107,-29
14,87
-86,93
-96,-13
84,-39
-81,57
72,-93
-63,-2
-19,65
-17,-72
-77,11
-112,43
-89,96
-32,-33
1,9
-51,64
65,-98
-107,-34
-74,110
-1,-90
92,-78
11,29
-71,43
38,-30
-40,-3
79,-63
14,18
20,112
-27,-67
19,125
68,90
31,59
-130,6
-32,88
73,-99
-5,52
-27,101
59,27
-100,124
-67,72
16,-33
93,-62
-63,61
-81,52
43,-74
-11,39
-123,-4
-51,-31
-40,107
-54,94
-81,-5
29,-73
-17,-64
129,-148
30,-37
-43,90
68,-79
-23,10
113,-139
67,32
-68,66
150,-145
42,-20
-45,29
-5,95
70,-120
81,16
-47,89
14,71
41,118
-20,-40
58,34
17,33
60,79
-73,-10
34,-47
-15,89
59,-53
-39,110
8,-30
93,-34
126,-89
-30,-27
76,-65
119,-148
-3,67
-55,122
-38,124
20,124
-33,29
-78,94
-7,-54
55,20
-117,-34
-100,61
6,-21
-64,97
26,127
-43,-11
-34,85
15,63
81,-94
-14,-12
109,-40
-90,-2
50,-50
64,35
-23,-13
-82,-26
-7,-44
56,94
18,-65
-42,119
-115,74
135,-147
-86,-2
-9,47
68,88
-42,110
22,61
-14,54
17,-54
-82,3
11,55
6,-67
-107,95
93,-41
-5,110
-68,-28
-4,-42
-38,106
81,-74
63,-108
-18,74
-72,35
-99,56
23,-58
-94,-39
12,11
-47,97
3,-46
76,-91
90,-45
36,-36
85,-101
-105,87
78,-50
-46,91
26,3
78,-56
-67,33
-22,-1
-47,26
-115,-20
-37,-53
-69,-2
-65,-1
-7,-34
35,63
-98,30
93,-116
-92,-9
-32,10
142,-104
49,41
97,-66
-64,122
-8,58
136,-128
129,-109
40,-45
-95,6
-70,-10
31,-11
81,-65
-84,22
5,-49
5,18
-40,68
-57,25
-99,117
76,-82
-27,-30
-51,98
15,59
-42,-20
70,-91
-2,10
-58,6
-55,-22
-34,96
99,-102
-93,103
-6,-79
-89,124
-14,16
7,-72
46,101
29,-64
-14,-39
25,-85
-75,86
-71,70
57,-112
69,-32
6,58
30,-51
17,-26
54,50
-36,0
45,45
-70,110
-104,57
-113,104
-29,16
43,33
-130,25
-81,3
-3,-81
45,37
-50,91
46,-38
93,-6
-97,110
-110,120
-26,-29
-15,82
61,42
-100,-8
44,72
-86,77
-29,49
-108,22
-88,38
-37,-51
139,-123
27,121
19,133
11,45
61,-85
-81,47
22,46
23,-61
7,34
-112,40
-120,-37
47,-48
-91,62
-83,106
-25,-63
-56,44
-113,6
130,-102
-24,14
55,-55
-37,117
-113,112
67,-54
46,-31
-53,-39
-92,-4
-66,25
-110,-26
-10,114
-113,-22
-38,25
-11,49
0,-48
-128,26
4,-6
36,41
22,-68
-36,-26
-89,38
60,-91
106,-39
9,76
43,40
-27,99
-98,-32
75,-53
-32,22
-24,-16
-63,66
-65,43
64,60
-67,9
59,75
-89,118
128,-126
-115,19
-51,115
56,-40
-39,-33
42,84
36,-83
12,44
79,-66
-9,1
-87,-40
1,-81
-42,9
-40,-2
91,4
-33,30
-19,119
-73,-37
-112,15
-83,65
44,91
-108,37
14,25
-15,91
-76,-2
-106,102
-59,97
-68,19
16,129
20,-20
116,-40
55,-37
-84,61
-73,111
59,-93
21,20
-52,-24
-75,13
81,-110
83,10
112,-87
-72,-24
15,116
13,114
-29,-33
-31,-62
-82,19
-89,47
-88,42
49,-73
-117,-27
-90,40
21,-72
-103,15
133,-106
-38,95
18,71
-50,46
-25,-56
-2,-16
-37,-5
125,-118
-99,-32
-89,99
117,-87
-20,-68
52,-73
57,-42
6,-44
33,-73
-75,30
-121,1
-19,103
-63,86
73,-118
-69,-33
-18,-43
37,0
-27,-13
-14,46
104,-71
-30,25
31,-66
54,81
-135,120
106,-16
-95,-20
120,-145
48,61
-48,95
-66,113
-43,107
33,84
21,106
-1,33
36,-51
-106,-34
23,-11
13,70
-52,52
-42,42
111,-28
11,130
-25,-66
-18,19
8,-92
-33,39
73,67
85,-99
25,137
-13,-80
90,-84
-53,-20
-42,-28
-132,110
-35,122
56,-89
-73,14
49,59
24,-87
-55,50
-41,35
-21,53
63,75
84,-92
-28,119
-121,38
28,-67
60,94
-90,56
2,-70
58,-57
-109,57
70,32
-41,91
-97,76
-65,-26
-94,57
-81,-34
128,-143
-108,-9
-82,58
47,-45
83,81
-64,67
-6,65
104,-115
20,-29
-1,-94
-94,114
-33,-46
-47,-10
-93,-44
-42,130
109,-85
-118,93
133,-90
52,63
126,-122
-25,6
-23,-76
-55,38
17,5
-30,13
30,81
124,-121
22,-42
20,-64
-12,-35
50,53
-47,50
-99,8
-110,29
115,-85
-77,-34
80,-63
-60,78
-20,133
47,73
112,-82
-12,31
75,76
26,101
-8,12
-73,80
8,47
67,37
47,62
83,-34
-74,84
-85,15
-22,56
-115,111
101,-62
33,56
16,112
-118,6
83,-120
96,-82
-104,108
-102,111
-48,62
-101,-1
25,116
-43,10
103,-107
-67,101
-23,1
-38,80
89,7
-116,33
-110,-14
14,5
45,68
-9,-28
23,-47
23,14
54,-85
7,-82
12,-94
-93,-30
22,135
79,-101
-24,-66
-64,125
60,-69
-22,-32
118,-142
-118,26
130,-115
-62,4
-20,124
67,92
-58,-29
-37,38
65,-96
40,-18
-107,-16
-102,8
-119,-36
49,-89
-53,57
-101,-13
39,-50
-25,-44
-31,29
12,37
-7,87
83,-65
116,-148
9,44
12,62
89,-31
119,-108
-82,123
-6,80
-62,39
25,101
-51,73
42,-58
39,-28
-11,-21
-20,-72
60,83
-114,-21
144,-110
-77,113
-87,55
-7,-26
20,11
130,-96
-102,-21
-126,87
122,-109
60,-122
-85,1
-113,57
35,-90
-2,57
95,-3
-39,94
94,-74
94,-95
84,-105
5,52
-46,-3
-42,17
121,-41
-123,85
2,29
0,29
45,56
147,-116
-62,-45
114,-46
-14,130
40,-56
-63,76
148,-119
19,-16
31,-15
-80,-10
-4,-86
-95,121
-56,109
-120,90
7,50
-4,-8
-74,75
114,-103
-78,19
-91,43
56,55
-46,22
-32,0
32,-14
-20,74
13,-19
113,-149
2,-25
-43,-38
-11,78
-99,90
-113,2
-106,114
-34,54
-20,-6
-30,0
-61,106
-105,41
122,-30
-54,30
-9,-66
90,6
-71,-45
-64,11
44,40
47,45
-56,63
-96,101
10,-85
25,90
-91,-4
-41,-15
-17,117
62,-56
-16,95
66,-60
-90,64
-34,42
36,-26
-12,38
5,-61
70,30
-36,35
-34,66
-42,-44
-9,108
-25,-13
-57,54
-11,-65
33,78
-85,4
-23,-58
148,-145
5,-12
38,85
93,-76
46,-56
24,75
-67,54
13,55
0,-67
-58,91
-77,23
-14,-60
-9,-12
-117,39
134,-126
40,-54
-36,100
-23,-56
-111,-27
-35,-30
72,8
25,-43
-73,106
-95,38
-34,72
29,-86
36,-93
32,-17
94,-23
-21,-53
0,-13
-111,-4
-114,119
-95,-32
-5,37
-109,52
-76,20
12,121
-87,12
141,-139
46,-29
-111,15
-31,37
36,-8
63,22
-114,42
105,-117
-37,9
36,-58
23,-29
-57,88
-125,9
124,-31
64,39
-67,32
-55,7
-54,-28
42,-54
-52,13
-33,80
-78,96
79,-87
62,-73
150,-105
137,-110
-18,-78
47,67
-20,97
-16,77
-123,110
69,-48
119,-47
120,-99
14,44
-7,-57
77,-81
10,5
-115,77
-88,-18
21,118
-89,85
-59,-33
-97,22
19,116
-55,30
24,111
-136,120
-117,40
-26,121
-92,18
103,-22
37,-24
-82,40
10,-17
-79,25
-30,105
31,65
56,56
-97,99
3,-81
-31,50
-68,-8
130,-145
-42,11
-10,112
-97,122
61,87
53,-79
-121,39
-72,9
122,-121
-93,-38
-40,48
-19,120
48,-80
75,-120
6,-79
29,48
-119,112
16,134
20,48
106,-22
-82,27
-119,92
-51,11
-23,38
-36,-19
119,-46
115,-148
-121,89
55,-44
136,-111
36,-44
84,-28
110,-36
127,-93
-72,-2
-81,43
-71,87
89,-93
127,-123
-62,107
-126,34
29,7
-5,2
66,43
-110,10
62,-102
-30,72
-99,80
-45,81
107,-117
89,-81
55,67
60,80
62,23
96,-104
-21,-45
96,-79
38,50
-87,0
-124,32
8,21
74,-98
-112,24
-64,56
27,-45
-44,112
46,-36
-52,118
121,-42
-107,-10
40,-2
48,-98
29,-3
145,-138
46,31
21,69
16,-86
-66,27
56,-105
-3,-10
119,-13
-28,82
-86,37
102,-3
-106,26
-61,90
150,-128
13,-17
26,96
-122,88
31,82
41,105
36,42
63,-31
31,-19
18,-87
5,-6
61,-103
131,-118
-52,90
-34,33
-2,-49
96,-12
-3,-66
-100,87
71,-108
95,-42
42,95
37,92
-34,83
8,81
-63,65
-73,6
-71,103
74,13
118,-100
-39,115
-124,7
-49,91
28,51
-20,95
65,-76
-30,109
-61,-41
35,91
142,-148
-73,27
15,123
-44,5
-78,48
-15,-23
71,-86
27,-35
-42,85
-56,65
-98,8
-59,-20
16,26
-79,16
-11,-61
-23,-40
92,-65
-75,-23
36,-54
-5,114
139,-133
-17,69
-115,-19
33,100
1,-58
-96,72
95,-41
-118,99
120,-107
-5,99
-31,-38
-52,83
-76,-44
-21,-21
52,-90
-41,110
20,139
-13,-35
-33,51
71,87
-82,24
78,-110
124,-138
41,-18
5,82
-27,91
86,-109
35,38
-48,71
-66,131
-11,112
21,131
-62,33
-98,44
85,-97
-115,73
-69,62
-74,98
-31,48
-75,77
-49,-35
110,-109
29,109
35,100
1,-43
-17,-59
-10,87
75,-101
-59,67
28,99
-14,-17
-75,17
44,-92
112,-38
35,-36
115,-36
36,-37
-29,19
-25,62
74,16
-103,91
-46,8
23,-21
143,-118
-12,120
-125,106
120,-86
70,15
-116,47
-15,43
-52,-22
18,116
-113,50
-119,-25
-14,59
3,140
18,4
128,-99
-91,51
51,29
-53,13
95,-108
6,110
14,58
-116,111
15,57
-94,-25
-116,-26
10,-15
-75,53
34,-21
-108,63
-100,81
96,-27
92,-88
113,-137
32,68
-17,58
-90,-38
-20,-34
48,78
86,-68
-115,90
36,-1
111,-29
-111,54
-105,-44
-43,94
-77,-13
37,93
121,-133
32,-51
12,104
102,-32
-109,14
12,94
-81,63
23,-57
-23,-10
31,-61
-106,40
-66,86
-26,25
38,-90
5,-52
-49,73
-33,-7
-121,-31
-23,77
-29,14
-80,37
-2,64
1,31
-112,-12
-33,47
-69,-6
93,-77
61,94
26,-71
49,74
68,-28
42,80
-112,53
-50,6
22,82
-125,5
-68,61
78,-33
35,-31
-3,-64
-144,117
-95,117
-7,24
-30,116
-23,-18
-116,71
60,47
-91,-41
-100,12
73,-42
-14,35
-58,124
-8,-72
6,95
-30,111
-47,52
-32,56
110,-105
-41,100
62,61
-41,-50
110,-113
97,-24
100,-104
-64,39
-30,-68
1,-61
20,-38
-46,73
55,-66
98,-48
-26,75
-67,98
-119,-19
-45,68
-46,51
97,-107
1,-80
-36,125
70,-32
54,-48
-107,45
-16,62
100,2
-113,21
-43,-45
-22,9
-100,-17
75,26
92,-79
58,-122
40,-48
-75,-43
-44,16
9,-61
14,-79
21,18
94,-38
11,67
21,97
-93,21
33,74
-69,-26
8,-2
-12,-27
139,-143
88,-74
1,-24
30,-45
119,-128
-67,-22
47,41
-90,-21
137,-98
98,-39
-127,-6
17,19
-35,-1
-42,54
-98,-22
36,37
21,83
138,-112
69,-71
109,-110
49,-48
7,97
-28,-48
-120,-2
-22,59
-14,-58
-53,14
46,-25
61,-34
27,-61
31,43
126,-130
-30,-7
-103,102
-85,-30
-83,-11
-7,-67
-108,52
23,-67
8,58
-121,-34
48,-69
130,-135
82,-51
53,-34
52,72
-98,20
20,-28
-121,90
-110,-3
-56,8
50,35
111,-15
55,-58
80,-57
-48,113
49,-101
32,126
102,-46
-2,-92
-22,123
119,-87
-19,-50
-19,-22
-58,-27
149,-145
101,-16
-121,26
8,73
50,-84
9,-17
51,47
-86,54
110,-22
-42,2
-5,22
19,15
57,-45
20,113
-84,-24
143,-133
103,-99
-105,89
-66,48
-108,72
-124,109
119,-100
-6,75
84,-61
-100,27
17,94
36,122
-20,87
-22,131
-103,25
-74,-26
-89,-44
115,-46
123,-143
-93,-22
-35,58
-119,25
138,-104
50,-90
36,49
-88,-5
108,-93
101,-6
5,-28
68,-103
-82,-1
96,-102
-50,52
-66,-44
-59,-1
-31,-31
90,-92
64,23
-25,98
40,43
-99,75
10,-83
-75,-7
-26,92
5,115
-81,77
33,120
-135,103
1,103
66,88
-38,31
91,-70
-73,125
-84,51
-111,-38
-21,118
-58,-39
110,-24
28,120
-101,71
-115,-38
54,41
5,105
3,-21
59,-119
96,-72
15,-90
13,122
-72,112
-5,43
42,68
69,92
90,-34
-87,81
110,-120
-69,104
120,-24
76,-83
-87,-37
40,99
-2,58
-87,32
-89,17
56,-44
0,-37
-112,50
131,-116
22,-19
24,44
-83,123
-105,123
-112,63
86,-80
-33,6
-59,132
80,-109
-97,30
-49,63
35,-75
-108,5
12,-32
-1,-70
-15,-19
-25,-4
10,-20
50,-70
15,97
-19,-43
-116,23
91,-78
103,-36
-73,-44
8,80
118,-21
-20,77
-109,50
-126,21
-27,13
34,89
-5,-61
46,40
70,85
38,-37
112,-144
33,102
-110,-4
-104,87
-62,109
68,81
-83,11
-83,105
40,-118
81,-29
28,101
69,39
42,38
-11,-14
56,-79
6,-48
-17,29
-85,-1
72,-43
23,13
0,-93
-103,45
21,-45
-19,70
65,-56
-27,57
-27,-70
60,-70
10,4
27,-75
74,83
-35,106
10,23
105,-105
111,-115
57,68
38,-86
114,-35
34,51
2,38
-34,-40
-22,-77
103,-77
-17,25
75,-92
-14,-52
-12,-79
-44,125
13,86
-114,80
11,-54
-128,104
-56,-39
144,-138
-4,53
25,-80
116,-94
36,48
121,-37
-17,129
35,0
12,87
14,-88
-55,-26
-48,35
25,123
93,-110
-141,117
-31,105
56,-37
63,-105
-62,110
139,-137
-10,-69
-10,-75
-79,-13
-66,-37
-43,-19
6,11
-23,-24
